id,user_name,user_location,date,text,hashtags,retweets,favorites,Country,Latitude,Longitude,cleaned_text
1625402780524621825,Kalinga TV,"Odisha, India",2023-02-14 07:53:16+00:00,"Amid fading hopes to rescue survivors, Meet Romeo, Julie who saved 2 trapped girls in Turkey earthquake… https://t.co/JGRbKByVuN",,0.0,5.0,India,20.5937,78.9629,amid fading hope rescue survivor meet romeo julie saved trapped girl turkey earthquake
1625401920134213633,Kim Stallwood,United Kingdom,2023-02-14 07:49:50+00:00,Link to the Animals’ Charities website and its page about the animal organisations helping animals in Turkey and Sy… https://t.co/LIYxr3cafI,,2.0,3.0,United Kingdom,55.3781,-3.436,link animal charity website page animal organisation helping animal turkey sy
1625401405564661760,Sahib 🌈,"Mohali, India",2023-02-14 07:47:48+00:00,Any idea if/how we can adopt kids affected by #TurkeyEarthquake,['TurkeyEarthquake'],1.0,2.0,India,20.5937,78.9629,idea adopt kid affected turkeyearthquake
1625400244837183489,ZhangFeng Ma,China,2023-02-14 07:43:11+00:00,"#TurkeyEarthquake Displacement from Burst Overlap Interferometry on Sentinel-1 images!
We can resolve clear displac… https://t.co/dkLAoiacU0",['TurkeyEarthquake'],9.0,40.0,China,35.8617,104.1954,turkeyearthquake displacement burst overlap interferometry sentinel image resolve clear displac
1625399238787207168,RT_India,India,2023-02-14 07:39:11+00:00,Two Rescued from Rubble in Türkiye's Kahramanmarash - 198 hours after devastating M7.8 quake struck.… https://t.co/zGVQgCIZlr,,1.0,1.0,India,20.5937,78.9629,two rescued rubble rkiye kahramanmarash hour devastating quake struck
1625394409146830848,WION,India,2023-02-14 07:20:00+00:00,"From a 9-year-old boy donating piggy-bank savings to relief funds in Turkey to why Valentine's day is celebrated, t… https://t.co/PHyHhfhI4d",,2.0,26.0,India,20.5937,78.9629,year old boy donating piggy bank saving relief fund turkey valentine day celebrated
1625393878479282177,TIMES NOW,India,2023-02-14 07:17:53+00:00,"Viral! CCTV Captures Moment Of Turkey Earthquake, Shocking Video Sends Chills.

#TNShorts #TurkeyEarthquake https://t.co/XnFfgMSRNv","['TNShorts', 'TurkeyEarthquake']",6.0,42.0,India,20.5937,78.9629,viral cctv capture moment turkey earthquake shocking video sends chill tnshorts turkeyearthquake
1625393419916046336,Top Viral Videos,Turkey,2023-02-14 07:16:04+00:00,"🇹🇷#Turkey 📡
⚠️🔞 Distubing 
These Two Children Belongs To ""Muhammd Juned"", Found in Such Disturbing Postion.… https://t.co/FJHDnXwUoO",['Turkey'],2.0,4.0,Turkey,38.9637,35.2433,turkey distubing two child belongs muhammd juned found disturbing postion
1625391189871714305,Hardeep Singh Puri,"New Delhi, India",2023-02-14 07:07:12+00:00,"“When all support has given way &amp; all hope has been lost-
If he should then remember the Supreme Lord, even the hot… https://t.co/JdXUBuZvuN",,93.0,931.0,India,20.5937,78.9629,support given way amp hope lost remember supreme lord even hot
1625389362602188801,Rozana Spokesman,"Mohali, India",2023-02-14 06:59:56+00:00,"Before #Turkey and #Syria, there have been many destructive earthquakes. Have a look at these 5 most devastating… https://t.co/h8WdqgFpu9","['Turkey', 'Syria']",0.0,0.0,India,20.5937,78.9629,turkey syria many destructive earthquake look devastating
1625387281111728128,Zee News English,India,2023-02-14 06:51:40+00:00,"On February 8, Romeo &amp; Julie (minus the T) teamed up to rescue a six-year-old girl who had been trapped under debri… https://t.co/WMgsLNtfwo",,6.0,36.0,India,20.5937,78.9629,february romeo amp julie minus teamed rescue six year old girl trapped debri
1625386908921757697,Top Viral Videos,Turkey,2023-02-14 06:50:11+00:00,"🇹🇷 #Turkey 📡
    (From the Grave) 💝
⚠️🔞Earthquake emotional moment live baby rescue. ⬇️ #FromTheGrave
#TurkeyBaby… https://t.co/ScW0VMjh2y","['Turkey', 'FromTheGrave', 'TurkeyBaby']",1.0,0.0,Turkey,38.9637,35.2433,turkey grave earthquake emotional moment live baby rescue fromthegrave turkeybaby
1625378135108726784,reliable self🇧🇩,Turkey,2023-02-14 06:15:20+00:00,The Moment a 2 years old baby was rescued from the rubbles of turkey earthquake #Turkey #TurkeyEarthquake… https://t.co/kIuk9V3Z7W,"['Turkey', 'TurkeyEarthquake']",2.0,5.0,Turkey,38.9637,35.2433,moment year old baby rescued rubble turkey earthquake turkey turkeyearthquake
1625375399134871552,Lendl Malamba,South Africa,2023-02-14 06:04:27+00:00,"Please go help in #TurkeyEarthquake they need your brain and technology, pleas go try save lives. https://t.co/9cvKKiEB4u",['TurkeyEarthquake'],0.0,1.0,South Africa,-30.5595,22.9375,please go help turkeyearthquake need brain technology plea go try save life
1625374150436216832,Deepak Mohan Goel,"Chandigarh, India",2023-02-14 05:59:30+00:00,We are deeply saddened by the devastating earthquake in Turkey and Syria. It's very painful when we lose our loved… https://t.co/4CKFWjKCbo,,0.0,1.0,India,20.5937,78.9629,deeply saddened devastating earthquake turkey syria painful lose loved
1625373578131812353,Sumit Mamgain,"Dehradun, India",2023-02-14 05:57:13+00:00,"After 128 hours, the girl was pulled out of the debris, a miracle happened again in earthquake-hit Turkey.… https://t.co/9VhyiFQpJ4",,1.0,2.0,India,20.5937,78.9629,hour girl pulled debris miracle happened earthquake hit turkey
1625373011225501696,WION,India,2023-02-14 05:54:58+00:00,"Turkey-Syria earthquake | WION reports from Syria; toll soars past 35,000

Track updates here:

#TurkeyEarthquake… https://t.co/hudATNYsqB",['TurkeyEarthquake'],0.0,2.0,India,20.5937,78.9629,turkey syria earthquake wion report syria toll soar past track update turkeyearthquake
1625372764713668608,kam,India,2023-02-14 05:53:59+00:00,Prayers for Türkiye and Syria 🙏 Hope the rescue teams from various countries are able to save more and more people.… https://t.co/N2cEc8gA9H,,0.0,0.0,India,20.5937,78.9629,prayer rkiye syria hope rescue team various country able save people
1625371035326631937,The Logical Indian,India,2023-02-14 05:47:07+00:00,"As the rescue effort approached its final hours on Monday (February 13), there seemed to be less and less chance of… https://t.co/MmipNRtcck",,0.0,4.0,India,20.5937,78.9629,rescue effort approached final hour monday february seemed le le chance
1625369960057806849,Buddy4Study,India,2023-02-14 05:42:51+00:00,"India has sent search and rescue teams, primarily three teams of the National Disaster Response Force, a field hosp… https://t.co/ODQTy8jctB",,0.0,4.0,India,20.5937,78.9629,india sent search rescue team primarily three team national disaster response force field hosp
1625366238871556099,The Indian Express,India,2023-02-14 05:28:03+00:00,"#IEWorld | Turkey, Syria #Earthquake News Live Updates: 'More than 300 troops helping #Syria recover from earthquak… https://t.co/B3XFJ6055Q","['IEWorld', 'Earthquake', 'Syria']",0.0,5.0,India,20.5937,78.9629,ieworld turkey syria earthquake news live update troop helping syria recover earthquak
1625361755005419520,Mahesh Puttapaka,India,2023-02-14 05:10:14+00:00,"A $43bn deal implodes https://t.co/htnjMneWFF
@FISGlobal #NEWS 
Ever since, the real estate market exploded, the fi… https://t.co/EtblRZaO1Q",['NEWS'],0.0,0.0,India,20.5937,78.9629,bn deal implodes fisglobal news ever since real estate market exploded fi
1625357981054554113,Prerrit Mansingh,"Noida, India",2023-02-14 04:55:15+00:00,"It's not over yet. They still need us. Please join @WelfareAayom to help them.
#Turkey #TurkeyEarthquake… https://t.co/zDLzM5GEtM","['Turkey', 'TurkeyEarthquake']",1.0,2.0,India,20.5937,78.9629,yet still need u please join welfareaayom help turkey turkeyearthquake
1625357920186540032,Madhu S 🇮🇳 -,"Hyderabad, India",2023-02-14 04:55:00+00:00,"Beautiful story to start the day.
Our NDRF Dog warriors help find 2 trapped girls in #TurkeyEarthquake
👏👍🙏🙏… https://t.co/fA0SDBUab5",['TurkeyEarthquake'],0.0,0.0,India,20.5937,78.9629,beautiful story start day ndrf dog warrior help find trapped girl turkeyearthquake
1625357863802572804,SABC News,South Africa,2023-02-14 04:54:47+00:00,"#SABCNews Headlines AM | 14 February 2023
 #TurkeyEarthquake #TurkeySyriaEarthquake #SAFloods https://t.co/t0vCqIOAoQ","['SABCNews', 'TurkeyEarthquake', 'TurkeySyriaEarthquake', 'SAFloods']",2.0,7.0,South Africa,-30.5595,22.9375,sabcnews headline february turkeyearthquake turkeysyriaearthquake safloods
1625357444799922176,Ekadagami,"Berlin, Germany",2023-02-14 04:53:07+00:00,Hey Erdogan: Zoning amnesty is an invitation to death. #TurkeyEarthquake #RecepTayyipErdogan 🖕,"['TurkeyEarthquake', 'RecepTayyipErdogan']",0.0,0.0,Germany,51.1657,10.4515,hey erdogan zoning amnesty invitation death turkeyearthquake receptayyiperdogan
1625357296657203203,Golfdale Consulting:Research | Insights | Strategy,"Toronto, Canada",2023-02-14 04:52:31+00:00,@KerimUras Thank you for your tireless work and advocacy on behalf of the #TurkeyEarthquake victims Ambassador @KerimUras. #cdnpoli,"['TurkeyEarthquake', 'cdnpoli']",0.0,1.0,Canada,56.1304,-106.3468,kerimuras thank tireless work advocacy behalf turkeyearthquake victim ambassador kerimuras cdnpoli
1625354437916233729,Big Sky Media,"St Albert, Alberta, Canada",2023-02-14 04:41:10+00:00,"Turkey earthquake: Mexico sends its famed search and rescue dogs:

https://t.co/zrjcLF0wd5

#searchandrescuedogs… https://t.co/r9vc9Jn3SY",['searchandrescuedogs'],0.0,0.0,Canada,56.1304,-106.3468,turkey earthquake mexico sends famed search rescue dog searchandrescuedogs
1625352222166102016,Mehboob Shaikh,"Mumbai, India",2023-02-14 04:32:22+00:00,"A turkish citizen says-
The landlord raised the rent and I didn't have an affordable position, so he kicked me out… https://t.co/5Ax13axYhp",,0.0,1.0,India,20.5937,78.9629,turkish citizen say landlord raised rent affordable position kicked
1625351735077384199,TheBharatIndia,India,2023-02-14 04:30:25+00:00,"BODY OF UTTARAKHAND's PERSON BROUGHT TO STATE FROM TURKEY AND CREMATED
#TurkeyEarthquake https://t.co/EpaGINOCxh",['TurkeyEarthquake'],0.0,0.0,India,20.5937,78.9629,body uttarakhand person brought state turkey cremated turkeyearthquake
1625349749535805440,Neeraj ( Writer/YouthMindset4Peace) #ActOnClimate,"New Delhi, India",2023-02-14 04:22:32+00:00,"We are all human.  Go ahead and help in this Crisis with humanity.

Massage by UNHCR Goodwill Ambassador… https://t.co/L7ec17UKCV",,3.0,5.0,India,20.5937,78.9629,human go ahead help crisis humanity massage unhcr goodwill ambassador
1625349112290848768,Disaster Distress Helpline,United States,2023-02-14 04:20:00+00:00,"If you're in the U.S. &amp; experiencing distress after the #TurkeyEarthquake, you're not alone. Callers to the nationa… https://t.co/kd6nPMCT9s",['TurkeyEarthquake'],2.0,4.0,United States,37.0902,-95.7129,u amp experiencing distress turkeyearthquake alone caller nationa
1625349039054295040,ESN,Japan,2023-02-14 04:19:43+00:00,"The risk of Russia escalating its actions is extremely high. Turkey, the NATO member with the largest land army can… https://t.co/oRBSyNJTKQ",,1.0,1.0,Japan,36.2048,138.2529,risk russia escalating action extremely high turkey nato member largest land army
1625348230342148098,RT_India,India,2023-02-14 04:16:30+00:00,"📹 The Power of Nature - In the 🇹🇷 Province of Hatay, an Olive Grove Became a Canyon after the Feb 6 earthquake!… https://t.co/Oa0EwkGTRa",,3.0,8.0,India,20.5937,78.9629,power nature province hatay olive grove became canyon feb earthquake
1625347817471610880,SHAIKH ASHRAF,India,2023-02-14 04:14:51+00:00,"We Pray to Allah that the peoples who DIED in The Earthquake in TURKEY 
May ALLAH Grant Them a high Place in
JANNAT… https://t.co/Nexbxm9bKD",,0.0,0.0,India,20.5937,78.9629,pray allah people died earthquake turkey may allah grant high place jannat
1625346890584948736,The Indian Express,India,2023-02-14 04:11:10+00:00,"#IEWorld | Turkey, Syria Earthquake News Live Updates: #Syria’s Prez Assad allows #UN aid deliveries to rebel-held… https://t.co/Yxx725X5lo","['IEWorld', 'Syria', 'UN']",0.0,5.0,India,20.5937,78.9629,ieworld turkey syria earthquake news live update syria prez assad allows un aid delivery rebel held
1625343924876509185,ET NOW,India,2023-02-14 03:59:23+00:00,"#TopStoriesWithETNOW 🚀

1⃣Turkey earthquake death toll crosses 36,00
2⃣Ford in talks with China supplier for EV bat… https://t.co/WjDlSopboT",['TopStoriesWithETNOW'],0.0,1.0,India,20.5937,78.9629,topstorieswithetnow turkey earthquake death toll cross ford talk china supplier ev bat
1625341156430327809,Take it Easy...! 🇮🇳🇮🇳,India,2023-02-14 03:48:23+00:00,"It sends waves of shivers in spine when you see the purple line on earth globe like this...!!
#earthquake… https://t.co/Ii89JaGUhW",['earthquake'],0.0,4.0,India,20.5937,78.9629,sends wave shiver spine see purple line earth globe like earthquake
1625338251425767424,DellyRanks,"New Delhi, India",2023-02-14 03:36:51+00:00,Twitter's plan to charge for crucial tool prompts outcry #API #Instagram #TikTok #turkeyearthquake #Twitter… https://t.co/g5ww0jIuEf,"['API', 'Instagram', 'TikTok', 'turkeyearthquake', 'Twitter']",0.0,0.0,India,20.5937,78.9629,twitter plan charge crucial tool prompt outcry api instagram tiktok turkeyearthquake twitter
1625338096211607553,The Tribune,India,2023-02-14 03:36:14+00:00,#Opinion: #India’s #humanitarian assistance and disaster relief (HADR) efforts are effective and low cost in delive… https://t.co/ovpmMgCZCm,"['Opinion', 'India', 'humanitarian']",0.0,1.0,India,20.5937,78.9629,opinion india humanitarian assistance disaster relief hadr effort effective low cost delive
1625337877201670144,Melissa L. A.,"Ontario, Canada",2023-02-14 03:35:21+00:00,"The generous donations from the people of @ExploreWR have arrived in Toronto, waiting for their turn on a cargo pla… https://t.co/fGtBKPzE2z",,4.0,13.0,Canada,56.1304,-106.3468,generous donation people explorewr arrived toronto waiting turn cargo pla
1625336068030734336,The Indian Express,India,2023-02-14 03:28:10+00:00,"#IEWorld | Search for #earthquake survivors enters final hours in #Turkey 

#TurkeyEarthquake… https://t.co/O1WfJFZSYe","['IEWorld', 'earthquake', 'Turkey', 'TurkeyEarthquake']",1.0,6.0,India,20.5937,78.9629,ieworld search earthquake survivor enters final hour turkey turkeyearthquake
1625331551121690624,Paul - The New News,United States,2023-02-14 03:10:13+00:00,We're officially live to cover the past 96 hours of breaking global news. Tonight's top story is Ukraine: SITREP -… https://t.co/YAiNfl4bJy,,0.0,0.0,United States,37.0902,-95.7129,officially live cover past hour breaking global news tonight top story ukraine sitrep
1625328554161639426,Top Viral Videos,Turkey,2023-02-14 02:58:19+00:00,🇹🇷 #Tukey Be like this tree.The seed was not going to be denied life. Against all odds it lived. THE LESSON IS We C… https://t.co/XSkrfz6X6A,['Tukey'],0.0,2.0,Turkey,38.9637,35.2433,tukey like tree seed going denied life odds lived lesson c
1625327233677279234,jitendra jhajharia,"Rajasthan, India",2023-02-14 02:53:04+00:00,"#OperationDost
#TurkeySyriaEarthquake
#TurkeyEarthquake

@IndianEmbassyTR

This field medical post in Gaziantep, Tü… https://t.co/NRXmOrOcQC","['OperationDost', 'TurkeySyriaEarthquake', 'TurkeyEarthquake']",0.0,3.0,India,20.5937,78.9629,operationdost turkeysyriaearthquake turkeyearthquake indianembassytr field medical post gaziantep
1625325778828394497,Hindustan Special,"New Delhi, India",2023-02-14 02:47:17+00:00,"A Turkish boy and his radical mindset, is trying to convert a rescue team member but rescue member ignor this nonse… https://t.co/AvpEhwK2ei",,1.0,2.0,India,20.5937,78.9629,turkish boy radical mindset trying convert rescue team member rescue member ignor nonse
1625325590315429889,Praveen Singh,India,2023-02-14 02:46:32+00:00,"@ani_digital @ANI ..but ..dogs are also Haram 😔.
#TurkeyEarthquake #Turkiye https://t.co/cNnJVIF92A","['TurkeyEarthquake', 'Turkiye']",0.0,0.0,India,20.5937,78.9629,ani digital ani dog also haram turkeyearthquake turkiye
1625325004102705152,Bodor Laser,"Jinan, Shandong, China",2023-02-14 02:44:12+00:00,"Sending love, strength and prayers to those affected in Turkey earthquake. ♥️ Send email to service@bodor.com for s… https://t.co/ZYig6JzbQn",,0.0,1.0,China,35.8617,104.1954,sending love strength prayer affected turkey earthquake send email service bodor com
1625322926332579840,DD India,"New Delhi, India",2023-02-14 02:35:57+00:00,"Rescuers in Turkey pulled several people alive from collapsed buildings, a week after the country's worst earthquak… https://t.co/BDC2Svnlof",,8.0,17.0,India,20.5937,78.9629,rescuer turkey pulled several people alive collapsed building week country worst earthquak
1625322379365998592,Business Today,India,2023-02-14 02:33:46+00:00,"Rescuers in Turkey pulled several people alive from collapsed buildings on Monday, a week after the country's worst… https://t.co/WLYSEdHNlY",,0.0,2.0,India,20.5937,78.9629,rescuer turkey pulled several people alive collapsed building monday week country worst
1625318060553904131,Ashis Basu,Canada,2023-02-14 02:16:37+00:00,"Assad agreed to open the crossings of Bab Al-Salam and Al Ra'ee, Guterres said in a statement after UN aid chief… https://t.co/qLe9qgZbvL",,0.0,3.0,Canada,56.1304,-106.3468,assad agreed open crossing bab al salam al ra ee guterres said statement un aid chief
1625318031202168834,Betty C. Jung,United States,2023-02-14 02:16:30+00:00,#TurkeyEarthquake - closeup of damage https://t.co/XtqymMvXDZ https://t.co/UMkjdco2ju,['TurkeyEarthquake'],0.0,0.0,United States,37.0902,-95.7129,turkeyearthquake closeup damage
1625317844161363968,Betty C. Jung,United States,2023-02-14 02:15:45+00:00,Earthquake Damage in Turkey https://t.co/BWY5lQTFCZ #TurkeyEarthquake,['TurkeyEarthquake'],0.0,1.0,United States,37.0902,-95.7129,earthquake damage turkey turkeyearthquake
1625317018022060032,🇮🇳SUSANT,India,2023-02-14 02:12:28+00:00,"Honey , Rambo, Romeo n Julie labs from India doing commendable job in helping saving lives. I salute. #TurkeyEarthquake",['TurkeyEarthquake'],0.0,1.0,India,20.5937,78.9629,honey rambo romeo n julie lab india commendable job helping saving life salute turkeyearthquake
1625314205997092864,Blues_Harpist,"Trivandrum, Kerala, India",2023-02-14 02:01:18+00:00,#Joshimath &amp; #TurkeyEarthquake do have connections. They both are on the same Eurasian faultline.… https://t.co/BliyK7R39c,"['Joshimath', 'TurkeyEarthquake']",0.0,0.0,India,20.5937,78.9629,joshimath amp turkeyearthquake connection eurasian faultline
1625312445794516998,Guresu Sama グレース・サマー,United States,2023-02-14 01:54:18+00:00,"Cctv footage nearby Turkey Earthquake around 1 am to 4 am February 6,2023 building collapse every hour.… https://t.co/pyWJmtcKuz",,1.0,1.0,United States,37.0902,-95.7129,cctv footage nearby turkey earthquake around february building collapse every hour
1625310823139749889,Gavin in Istanbul,"Istanbul, Turkey",2023-02-14 01:47:51+00:00,Turkey finds a few more earthquake survivors as further rescue hopes fade https://t.co/ctDp7szQTC #TurkeyEarthquake… https://t.co/8KNIAPd82T,['TurkeyEarthquake'],0.0,1.0,Turkey,38.9637,35.2433,turkey find earthquake survivor rescue hope fade turkeyearthquake
1625310545175015424,News18.com,India,2023-02-14 01:46:45+00:00,"Turkey-Syria Earthquake | In some Turkish relief camps in the quake-hit region, there have been reports of scabies… https://t.co/R91YFgBk2T",,4.0,5.0,India,20.5937,78.9629,turkey syria earthquake turkish relief camp quake hit region report scabies
1625310478468788225,PearTechs,"Beijing,China",2023-02-14 01:46:29+00:00,"Voyager still needs 17,000 years to fly out of the solar system. Love is eternal for human beings.Hope Ohio, Turkey… https://t.co/gGK3FE5mIV",,0.0,0.0,China,35.8617,104.1954,voyager still need year fly solar system love eternal human being hope ohio turkey
1625308040357609474,Shahnawaj Alam,"Bihar, India",2023-02-14 01:36:48+00:00,"😭😭 Allha 😭😭🤲🤲
Wait For End 😭😭😭😭
#الهلال_ريال_مدريد #عيد_الحب #كأس_العالم_للأندية #Turkey #TurkeyEarthquake #allha… https://t.co/AXddjhzyuj","['الهلال_ريال_مدريد', 'عيد_الحب', 'كأس_العالم_للأندية', 'Turkey', 'TurkeyEarthquake', 'allha']",0.0,1.0,India,20.5937,78.9629,allha wait end turkey turkeyearthquake allha
1625304581004754944,Mathrubhumi English,"Kozhikode, India",2023-02-14 01:23:03+00:00,"UN chief says Syria to open two border crossings for quake aid, death toll climbs 35,000 https://t.co/RaUCOzPYQT… https://t.co/2kfRYKx5L3",,1.0,2.0,India,20.5937,78.9629,un chief say syria open two border crossing quake aid death toll climb
1625302902037413888,Shahnawaj Alam,"Bihar, India",2023-02-14 01:16:23+00:00,"Allha 🤲🤲
Wait For End 😭😭😭
#Allah #TurkeyEarthquake #TurkeySyriaEarthquake #Turkiye #turkiye #Islam… https://t.co/lLML7Wr3mt","['Allah', 'TurkeyEarthquake', 'TurkeySyriaEarthquake', 'Turkiye', 'turkiye', 'Islam']",0.0,0.0,India,20.5937,78.9629,allha wait end allah turkeyearthquake turkeysyriaearthquake turkiye turkiye islam
1625302676828307457,LuisSimonGomez 💙,United States,2023-02-14 01:15:29+00:00,"When Allah decides to protect you, No one can harm you. That’s how Allah survived this angel even after 128 hours w… https://t.co/AyhIVC83sn",,0.0,7.0,United States,37.0902,-95.7129,allah decides protect one harm allah survived angel even hour w
1625298621003341824,Eddie,United States,2023-02-14 00:59:22+00:00,"What’s going on: We’ve been shooting down UFOs, and there are at least 36,000 people dead from the earthquake. 
Wha… https://t.co/HyERjH848m",,0.0,0.0,United States,37.0902,-95.7129,going shooting ufo least people dead earthquake wha
1625290633916162048,अमित राधा कृष्णा निगम,Canada,2023-02-14 00:27:38+00:00,"Dear #TURKEY, hoping you would comen out of the
 #TurkeyEarthquake #TurkeySyriaEarthquake 
But once you do, think a… https://t.co/Xu4EIMnu4s","['TURKEY', 'TurkeyEarthquake', 'TurkeySyriaEarthquake']",0.0,0.0,Canada,56.1304,-106.3468,dear turkey hoping would comen turkeyearthquake turkeysyriaearthquake think
1625289577438056448,NFRSA,United Kingdom,2023-02-14 00:23:26+00:00,"The ultimate sacrifice was made by a Mexican #ISAR Mexico dog who lost his life saving others. RIP Proteo, you did… https://t.co/bcdmsdWCoJ",['ISAR'],2.0,31.0,United Kingdom,55.3781,-3.436,ultimate sacrifice made mexican isar mexico dog lost life saving others rip proteo
1625272163572875266,Human Times,United Kingdom,2023-02-13 23:14:14+00:00,Miraculous rescue of 5-year-old Aras after 105 hours buried in the rubble of the devastating earthquake in Turkey!… https://t.co/LS6q83CBqk,,1.0,0.0,United Kingdom,55.3781,-3.436,miraculous rescue year old ara hour buried rubble devastating earthquake turkey
1625271970186280960,Salman J Memon,Australia,2023-02-13 23:13:28+00:00,"May Allah reward all the rescue workers who are working hard to save those trapped under the rubble.
#Turkey #TurkeyEarthquake","['Turkey', 'TurkeyEarthquake']",1.0,2.0,Australia,-25.2744,133.7751,may allah reward rescue worker working hard save trapped rubble turkey turkeyearthquake
1625249703016165404,metealpantares,"Republic of Tuva, Russia",2023-02-13 21:44:59+00:00,"Please help! alternative 
international transport routes

#Urgently #TurkeyEarthquake #Syria_Earthquake… https://t.co/gx6AIiV1iB","['Urgently', 'TurkeyEarthquake', 'Syria_Earthquake']",1.0,1.0,Russia,61.524,105.3188,please help alternative international transport route urgently turkeyearthquake syria earthquake
1625249051716251657,metealpantares,"Republic of Tuva, Russia",2023-02-13 21:42:24+00:00,"Please help! alternative 
international transport routes
#Urgently #TurkeyEarthquake #Syria_Earthquake… https://t.co/wVxb2XpxOD","['Urgently', 'TurkeyEarthquake', 'Syria_Earthquake']",1.0,0.0,Russia,61.524,105.3188,please help alternative international transport route urgently turkeyearthquake syria earthquake
1625247792858820623,Education Consultants Canada (ECC) Inc.,"Mississauga, Ontario, Canada",2023-02-13 21:37:24+00:00,"Standing in Solidarity! Love and Light!

#TurkeySyriaEarthquakeAppeal #turkeyearthquake #syriaearthquake… https://t.co/vbqfe6UfN9","['TurkeySyriaEarthquakeAppeal', 'turkeyearthquake', 'syriaearthquake']",1.0,1.0,Canada,56.1304,-106.3468,standing solidarity love light turkeysyriaearthquakeappeal turkeyearthquake syriaearthquake
1625247056679030789,Ramiz Köfteoğlu,"Istanbul, Turkey",2023-02-13 21:34:28+00:00,"Eddie and Pearl Jam, I love you all. You’re an incredible group of humans that create incredible music. Thank you f… https://t.co/YK2yseKScZ",,0.0,2.0,Turkey,38.9637,35.2433,eddie pearl jam love incredible group human create incredible music thank f
1625245759275692052,Will Lenssen • Broker,"Guelph, Ontario, Canada",2023-02-13 21:29:19+00:00,#guelphwellingtonrealestate #willen2sell #willen2buy will be donating today. What about you? Help is drastically ne… https://t.co/XzrsBrrUst,"['guelphwellingtonrealestate', 'willen2sell', 'willen2buy']",0.0,0.0,Canada,56.1304,-106.3468,guelphwellingtonrealestate willen sell willen buy donating today help drastically ne
1625244348060147714,Cinders Wish,United Kingdom,2023-02-13 21:23:42+00:00,Full video of @ant_man_go mocking Turkey earthquakes. Clip of him talking at the end. #earthquake #cinderswish… https://t.co/6JaeQ3PJ3k,"['earthquake', 'cinderswish']",40.0,98.0,United Kingdom,55.3781,-3.436,full video ant man go mocking turkey earthquake clip talking end earthquake cinderswish
1625240426339790852,Al Hind News,"Mumbai, India",2023-02-13 21:08:07+00:00,UN chief @antonioguterres welcomes decision by #Syria’s Assad to open two #Turkish crossing points to allow aid to… https://t.co/nia0DWPWOM,"['Syria', 'Turkish']",0.0,0.0,India,20.5937,78.9629,un chief antonioguterres welcome decision syria assad open two turkish crossing point allow aid
1625239853225897986,metealpantares,"Republic of Tuva, Russia",2023-02-13 21:05:51+00:00,"@Ben_Noman_H @HumanityVo_Alt @AlmaqtariFatima Please help! alternative 
international transport routes
#Urgently… https://t.co/z2vV9ybDSC",['Urgently'],2.0,1.0,Russia,61.524,105.3188,ben noman h humanityvo alt almaqtarifatima please help alternative international transport route urgently
1625239615685685253,James Nash,United Kingdom,2023-02-13 21:04:54+00:00,Unbelievable!! @CapitalOfficial @ant_man_go then has the nerve to deny it!! #TurkeyEarthquake https://t.co/BwPfIINk87,['TurkeyEarthquake'],0.0,0.0,United Kingdom,55.3781,-3.436,unbelievable capitalofficial ant man go nerve deny turkeyearthquake
1625234291876859906,Alpha Tango Charlie 9,India,2023-02-13 20:43:45+00:00,"For the kind attention of  :

@HMOIndia @AmitShah @AmitShahOffice @NDRFHQ @HQ_IDS_India #OperationDost… https://t.co/cYUuDF1B88",['OperationDost'],2.0,0.0,India,20.5937,78.9629,kind attention hmoindia amitshah amitshahoffice ndrfhq hq id india operationdost
1625232362253459479,Julia Hahn,"Istanbul, Turkey",2023-02-13 20:36:05+00:00,"One week after the devastating earthquakes in Turkey 
- more than 31,000 people have lost their lives
- more than 3… https://t.co/iBGggqlzdN",,13.0,51.0,Turkey,38.9637,35.2433,one week devastating earthquake turkey people lost life
1625232127632752640,hashhag,Australia,2023-02-13 20:35:09+00:00,"I was at a coastal town, at a cafe yesterday &amp; realised the entire town’s population was less than the amount of pe… https://t.co/vSHXZ8w55w",,0.0,24.0,Australia,-25.2744,133.7751,coastal town cafe yesterday amp realised entire town population le amount pe
1625231387572707335,Dani,"La Seyne-sur-Mer, France",2023-02-13 20:32:12+00:00,These days you need to Stay grateful 🌟 #TurkeyEarthquake,['TurkeyEarthquake'],0.0,1.0,France,46.6034,1.8883,day need stay grateful turkeyearthquake
1625230831295025152,WION,India,2023-02-13 20:30:00+00:00,"#InPics | Before and after pictures of quake-hit Turkey show the magnitude of destruction

#TurkeySyriaEarthquake… https://t.co/m1RPJnouDe","['InPics', 'TurkeySyriaEarthquake']",0.0,2.0,India,20.5937,78.9629,inpics picture quake hit turkey show magnitude destruction turkeysyriaearthquake
1625228201315147800,🇹🇷 🇬🇧 Turkey Türkiye,Turkey,2023-02-13 20:19:33+00:00,"#Spanish #medical workers deployed in #Turkey to assist those injured by the #earthquake in #Türkiye, take their fi… https://t.co/tJPJDYSixX","['Spanish', 'medical', 'Turkey', 'earthquake', 'Türkiye']",6.0,24.0,Turkey,38.9637,35.2433,spanish medical worker deployed turkey assist injured earthquake rkiye take fi
1625227272994037764,Luna Watfa,"Koblenz, Germany",2023-02-13 20:15:51+00:00,"The Syrians in #Deir_Ezzor, in circumstances of the war, gave everything they had left to victims of the… https://t.co/szWYCT5L2u",['Deir_Ezzor'],2.0,4.0,Germany,51.1657,10.4515,syrian deir ezzor circumstance war gave everything left victim
