id,date,retweets,favorites,Country,Latitude,Longitude,cleaned_text
1623953315230011393,2023-02-10 07:53:36+00:00,1.0,5.0,India,20.5937,78.9629,come seeking vote shame turkey president face people wrath devastating earthquake
1623952613036408832,2023-02-10 07:50:49+00:00,0.0,1.0,India,20.5937,78.9629,speechless proud moment every indian indianarmy turkeysyriaearthquake turkeyearthquake
1623952586356424709,2023-02-10 07:50:42+00:00,2.0,14.0,India,20.5937,78.9629,turkeyearthquake baby rescued rubble hour turkeysyriaearthquake video click
1623951837618442240,2023-02-10 07:47:44+00:00,0.0,0.0,Turkey,38.9637,35.2433,iamsrk strict follower turkey know great earthquake disaster turkey waiti
1623951492079292416,2023-02-10 07:46:21+00:00,0.0,0.0,India,20.5937,78.9629,turkey syria earthquake live update un call aid death toll passed turkey
1623950921905438720,2023-02-10 07:44:05+00:00,3.0,23.0,Australia,-25.2744,133.7751,hour since first quake keep digging turkeyearthquake
1623948598118387713,2023-02-10 07:34:51+00:00,0.0,1.0,Germany,51.1657,10.4515,fiscal year disaster prevention budget japan amounted approximately trillion japanese
1623948040276185089,2023-02-10 07:32:38+00:00,0.0,0.0,India,20.5937,78.9629,death toll deadly turkey syria earthquake climbed least cnn reported citing authoriti
1623942955089412096,2023-02-10 07:12:26+00:00,23.0,35.0,India,20.5937,78.9629,heart jai hind ki sena turkeyearthquake indianarmy
1623942815494582272,2023-02-10 07:11:53+00:00,0.0,1.0,China,35.8617,104.1954,standing people turkey syria donating diyanetvakfi earthquake relief together c
1623942587358023680,2023-02-10 07:10:58+00:00,0.0,3.0,India,20.5937,78.9629,operationdost turkish woman hug indian army officer deployed turkey indianarmy turkeyearthquake
1623939378312785920,2023-02-10 06:58:13+00:00,0.0,0.0,India,20.5937,78.9629,amitshah narendramodi ndrfhq india participating rescue operation distance place lightni
1623938978142654466,2023-02-10 06:56:38+00:00,0.0,0.0,India,20.5937,78.9629,turkey syria earthquake many people died due freezing cold say turkish national
1623938827994959873,2023-02-10 06:56:02+00:00,0.0,8.0,India,20.5937,78.9629,moment pride indian woman maroonberet major beena tiwari para field hospital indian army
1623938126514376705,2023-02-10 06:53:15+00:00,0.0,0.0,India,20.5937,78.9629,turkey syria earthquake moving photo melt heart turkeysyriaearthquake
1623936226100408321,2023-02-10 06:45:42+00:00,2.0,7.0,India,20.5937,78.9629,people killed ten thousand injured magnitude earthquake struck tur
1623935798042058752,2023-02-10 06:44:00+00:00,0.0,0.0,India,20.5937,78.9629,real hero rescuer save dog rubble quake hit turkey viral video win heart turkeyearthquake
1623935145899360257,2023-02-10 06:41:24+00:00,0.0,0.0,India,20.5937,78.9629,beggar capital world turkeyearthquake
1623934830915485698,2023-02-10 06:40:09+00:00,1.0,7.0,India,20.5937,78.9629,turkeysyriaearthquake turkeyearthquake syriaearthquake dy death toll turkey syria earthquake rise
1623934721670660096,2023-02-10 06:39:43+00:00,0.0,0.0,India,20.5937,78.9629,drone view turkey earth quake seeing scene feel pain innocent helpless people
1623933838945828866,2023-02-10 06:36:13+00:00,0.0,0.0,India,20.5937,78.9629,oulosp tarekfatah shame country turkey pakistan country least concerned
1623931564450275328,2023-02-10 06:27:10+00:00,0.0,2.0,India,20.5937,78.9629,cat rescued turkey whole one day thank rescue team earthquake turkey
1623931383407325191,2023-02-10 06:26:27+00:00,0.0,3.0,India,20.5937,78.9629,turkeyearthquake cat rescued turkey whole one day thank rescue team earthquake
1623930421720514560,2023-02-10 06:22:38+00:00,0.0,0.0,India,20.5937,78.9629,turkeyearthquake learning earthquake mindful mistake fact life response
1623929648123109378,2023-02-10 06:19:33+00:00,11.0,56.0,India,20.5937,78.9629,turkish woman kiss indian woman soldier cheek thank show gratitude india help full story
1623929200389554176,2023-02-10 06:17:47+00:00,0.0,1.0,Turkey,38.9637,35.2433,turkey ndrf team saved life year old girl turkey earthquake girl buried
1623927461343002627,2023-02-10 06:10:52+00:00,2.0,2.0,India,20.5937,78.9629,india launched help standard people turkey india first announce humanitarian mission
1623927452782460929,2023-02-10 06:10:50+00:00,0.0,1.0,India,20.5937,78.9629,year old girl rescued rubble indian team turkey gujarat tak turkey turkeyearthquake
1623927096467943424,2023-02-10 06:09:25+00:00,0.0,0.0,India,20.5937,78.9629,leader modiji turkey earthquakeinturkey turkeyearthquake turkeysyriaearthquake
1623926986421981187,2023-02-10 06:08:59+00:00,0.0,2.0,India,20.5937,78.9629,many people twitter praised indianarmy ongoing rescue effort turkey part operationdost
1623926908110123010,2023-02-10 06:08:40+00:00,0.0,0.0,India,20.5937,78.9629,leader modiji turkey earthquakeinturkey turkeyearthquake turkeysyriaearthquake
1623925545829568513,2023-02-10 06:03:15+00:00,0.0,0.0,India,20.5937,78.9629,fast tag pm modi vande bharat turkey news bulletin news track fasttag vandebharatexpress
1623925488996720643,2023-02-10 06:03:02+00:00,2.0,4.0,India,20.5937,78.9629,baby girl rescued born rubble home provided small symbol hope ear
1623924729999663106,2023-02-10 06:00:01+00:00,1.0,2.0,India,20.5937,78.9629,middaynews death toll turkey syria earthquake surpasses turkeysyriaearthquake turkeyearthquake
1623923870242869249,2023-02-10 05:56:36+00:00,5.0,11.0,India,20.5937,78.9629,india helping turkey rescue operation watch report gauravcsawant turkey nurdaghi turkey
1623923728555077633,2023-02-10 05:56:02+00:00,0.0,0.0,India,20.5937,78.9629,turkish woman hug woman officer indian army give peck earthquake affected area tur
1623923493166546944,2023-02-10 05:55:06+00:00,2.0,5.0,India,20.5937,78.9629,battered turkey pick piece gauravcsawant report turkey nurdaghi turkey turkeyearthquake itvideo
1623923489077075968,2023-02-10 05:55:05+00:00,2.0,3.0,India,20.5937,78.9629,little child recue soldier turkey earthquake turkey turkeyearthquake sotu bestfriendever harami
1623923436979646468,2023-02-10 05:54:53+00:00,0.0,2.0,India,20.5937,78.9629,read given paragraph learn obtain iso certification malaysia link
1623922530225635331,2023-02-10 05:51:16+00:00,1.0,3.0,India,20.5937,78.9629,proud indian great work done indian army narendramodi drsjaishankar pmoindia turkeysyriaearthquake
1623921699891843073,2023-02-10 05:47:58+00:00,0.0,1.0,India,20.5937,78.9629,turkish woman hugged indian army female officer express gratitude operationdost indianarmy
1623920680306896896,2023-02-10 05:43:55+00:00,0.0,0.0,India,20.5937,78.9629,turkey dead powerful earthquake indiablooms first portal digital news management
1623919917518004224,2023-02-10 05:40:53+00:00,0.0,0.0,India,20.5937,78.9629,turkeyearthquake death toll surpasses eu pledge support ukraine zelensky visit brussels
1623917276260102146,2023-02-10 05:30:24+00:00,12.0,18.0,India,20.5937,78.9629,humanity win turkish woman hug woman officer indian army express gratitude earthquake affe
1623915657594281984,2023-02-10 05:23:58+00:00,116.0,669.0,India,20.5937,78.9629,miracle happen buried rubble day following devastating earthquake turkey six year old n
1623912235105136641,2023-02-10 05:10:22+00:00,0.0,5.0,India,20.5937,78.9629,world death toll turkey syria earthquake surpasses via news live
1623911488359636994,2023-02-10 05:07:24+00:00,4.0,9.0,India,20.5937,78.9629,emotional moment turkish woman thanking indian army doctor saving live son daughter earthquake
1623909728848846848,2023-02-10 05:00:24+00:00,2.0,8.0,United Kingdom,55.3781,-3.436,people need blanket clothes food time need help matter please donate
1623907852816633856,2023-02-10 04:52:57+00:00,2.0,15.0,India,20.5937,78.9629,turkeyearthquake ghana former chelsea footballer christianatsu still missing
1623901836506984448,2023-02-10 04:29:03+00:00,10.0,66.0,India,20.5937,78.9629,made india drone aid rescue effort quake hit turkey turkey turkeyearthquake zeeoriginals earthquake
1623901382507126784,2023-02-10 04:27:14+00:00,3.0,9.0,India,20.5937,78.9629,turkey earthquake relief rescue operation continue india today gauravcsawant brings report
1623901236666974208,2023-02-10 04:26:40+00:00,1.0,0.0,India,20.5937,78.9629,turkey syria quake toll touch india today gauravcsawant brings ground report turkey ha
1623900216620642304,2023-02-10 04:22:36+00:00,0.0,1.0,India,20.5937,78.9629,nothing haram amp one kafir nature fury spare none vasudhaiva kutumbakam prayer th
1623900099922522113,2023-02-10 04:22:09+00:00,1.0,4.0,India,20.5937,78.9629,according world bank press release assistance usd million offered contingent emergency
1623899031851175937,2023-02-10 04:17:54+00:00,1.0,2.0,India,20.5937,78.9629,turkey syria earthquake death toll top biting cold hamper rescue operation turkeyearthquake
1623893323038744577,2023-02-10 03:55:13+00:00,0.0,2.0,India,20.5937,78.9629,dost kara g nde belli olur friend need friend indeed indianarmy launch operation oprationdost
1623893155673427969,2023-02-10 03:54:33+00:00,0.0,2.0,India,20.5937,78.9629,dost kara g nde belli olur friend need friend indeed indianarmy launch operation oprationdost
1623893096541855744,2023-02-10 03:54:19+00:00,14.0,54.0,United States,37.0902,-95.7129,worth noting tally count personnel sent official israel idf delegation besides
1623886978138931200,2023-02-10 03:30:00+00:00,1.0,2.0,India,20.5937,78.9629,inpics picture quake hit turkey show magnitude destruction turkeysyriaearthquake
1623883412804370432,2023-02-10 03:15:50+00:00,0.0,0.0,India,20.5937,78.9629,wonder sensible mind could think taking vip delegation tragedy hit country pakistani
1623883343145361408,2023-02-10 03:15:33+00:00,0.0,0.0,United States,37.0902,-95.7129,good see turkeysyriaearthquake turkey turkeyearthquake helpturkey
1623883199557545984,2023-02-10 03:14:59+00:00,0.0,0.0,United States,37.0902,-95.7129,good see turkeysyriaearthquake turkey turkeyearthquake helpturkey prayforturkey syria syriaearthquake
1623882249220558848,2023-02-10 03:11:13+00:00,33.0,202.0,India,20.5937,78.9629,khalsa aid blanket distribution islahiye one worst earthquake hit town turkey khalsaaid
1623880182032654336,2023-02-10 03:03:00+00:00,1.0,2.0,Canada,56.1304,-106.3468,please donate canadian red cross matching fund feb turkeyearthquake
1623878704282882049,2023-02-10 02:57:07+00:00,3.0,5.0,India,20.5937,78.9629,national disaster response force ndrfhq personnel thursday rescued six year old girl earthquake rava
1623874636692725761,2023-02-10 02:40:58+00:00,3.0,1.0,India,20.5937,78.9629,headline shwetaasingh delhimayor isro turkeyearthquake
1623866476716511233,2023-02-10 02:08:32+00:00,4.0,2.0,India,20.5937,78.9629,world bank provide usd bn earthquake hit turkey turkeyearthquake
1623849757650350080,2023-02-10 01:02:06+00:00,2.0,0.0,India,20.5937,78.9629,death toll turkey syria earthquake surpasses latestnews syria turkeyearthquake
1623849367839842307,2023-02-10 01:00:33+00:00,30.0,25.0,United States,37.0902,-95.7129,dog shelter dire need help dying without food water donation needed please keep praying
1623846931582668806,2023-02-10 00:50:52+00:00,20.0,21.0,United States,37.0902,-95.7129,donation work dog shelter impacted turkish earthquake please keep sharing donating many
1623836766577868801,2023-02-10 00:10:29+00:00,0.0,1.0,United States,37.0902,-95.7129,important prevent disaster turkeyearthquake syria mathematical calculation future earthqu
1623834540031582209,2023-02-10 00:01:38+00:00,5.0,32.0,Turkey,38.9637,35.2433,another miracle turkey baby born day ago mother rescued alive rubble
1623825866093662209,2023-02-09 23:27:10+00:00,3.0,6.0,India,20.5937,78.9629,operationdost hospital setup indian army treatment victim turkey turkey turkeyearthquake
1623825847680659456,2023-02-09 23:27:05+00:00,1.0,8.0,India,20.5937,78.9629,operationdost indian army turkey turkey turkeyearthquake earthquake
1623825837584941056,2023-02-09 23:27:03+00:00,1.0,3.0,India,20.5937,78.9629,india ndrf turkey turkey turkeyearthquake earthquake operationdost
1623820287472017412,2023-02-09 23:05:00+00:00,4.0,33.0,Turkey,38.9637,35.2433,earthquake turkey team rescuer china managed rescue person alive rubble hou
1623819689150369793,2023-02-09 23:02:37+00:00,0.0,0.0,United Kingdom,55.3781,-3.436,disable two factor authentication account send dm right away logins fa twofactorauthentication
1623817071724306432,2023-02-09 22:52:13+00:00,9.0,16.0,Turkey,38.9637,35.2433,news turkeyearthquake breaking number death earthquake turkey increase
1623816749379620865,2023-02-09 22:50:56+00:00,0.0,0.0,Canada,56.1304,-106.3468,government canada matching donation red cross cad million help people turkey
1623804364795019265,2023-02-09 22:01:44+00:00,0.0,2.0,United States,37.0902,-95.7129,great tip consider thinking supporting affected turkeyearthquake also worked
1623804151854505986,2023-02-09 22:00:53+00:00,0.0,12.0,Turkey,38.9637,35.2433,aliexpress deprem bolgesindeki insanlara cadir outdoor esyalari bildirimi gonderdi aliexpress sends ten
1623802681130381312,2023-02-09 21:55:02+00:00,0.0,0.0,India,20.5937,78.9629,father hold hand dead year old daughter lie bed beneath slab concrete
1623798878859403266,2023-02-09 21:39:56+00:00,13.0,114.0,Turkey,38.9637,35.2433,azerbaijan volunteer collecting aid donated people earthquake turkey found perso
1623793573689712641,2023-02-09 21:18:51+00:00,15.0,46.0,Turkey,38.9637,35.2433,earthquake turkey answer year old turkish girl rescued spending day trapped
1623791894789758977,2023-02-09 21:12:10+00:00,6.0,132.0,Canada,56.1304,-106.3468,donated already earthquake victim longshot tonight return
1623791299840335872,2023-02-09 21:09:49+00:00,0.0,3.0,India,20.5937,78.9629,ndrf team gaziantep rkiye conducting search rescue operation total personnel ndrf
1623790774751215616,2023-02-09 21:07:43+00:00,0.0,0.0,Turkey,38.9637,35.2433,turkey syria earthquake turkeysyriaearthquake turkeynews turkeyearthquake turkey syria
1623790620283117568,2023-02-09 21:07:07+00:00,6.0,25.0,Turkey,38.9637,35.2433,gaziantep se turkey year old girl rescued alive spending hour remains h
1623785055460986880,2023-02-09 20:45:00+00:00,0.0,5.0,India,20.5937,78.9629,dnaexplainer operationdost india massive humanitarian aid turkeysyriaearthquake
1623781532224696321,2023-02-09 20:31:00+00:00,0.0,1.0,Germany,51.1657,10.4515,kahramanmaras resident queue petrol deadly earthquake kahramanmaras turkey turkeyearthquake
1623778074360676353,2023-02-09 20:17:15+00:00,618.0,3608.0,Turkey,38.9637,35.2433,cat hug dog earthquake turkey saved debris turkeyearthquake
1623778033244213249,2023-02-09 20:17:06+00:00,0.0,1.0,India,20.5937,78.9629,ndrf team rescue year old indian girl rubble turkey india turkey
1623777970434490368,2023-02-09 20:16:51+00:00,0.0,3.0,India,20.5937,78.9629,syrian boy smiled started playing rescuer pulled rubble building destr
1623777876721139713,2023-02-09 20:16:28+00:00,0.0,0.0,India,20.5937,78.9629,praying turkey holding affected earthquake heart prayforturkey turkeyearthquake turkey
1623777683367686153,2023-02-09 20:15:42+00:00,33.0,226.0,Turkey,38.9637,35.2433,esenyurt istanbul supermarket owner sent stock product affected earthquake
1623775359035375617,2023-02-09 20:06:28+00:00,1.0,8.0,Turkey,38.9637,35.2433,hundred turkish volunteer ata ehir one istanbul district gather tonight aid sent
1623773982062444544,2023-02-09 20:01:00+00:00,3.0,5.0,Germany,51.1657,10.4515,emergency team site diyarbakir rescue ops continue deadly quake diyarbakir turkey
1623773690591674371,2023-02-09 19:59:50+00:00,31.0,197.0,Turkey,38.9637,35.2433,hour main earthquake hour work kocaeli firefighter team able rescue
1623771179491401728,2023-02-09 19:49:52+00:00,4.0,17.0,India,20.5937,78.9629,little girl said rescuer sir rescue brother become slave
1623771120607588352,2023-02-09 19:49:38+00:00,33.0,147.0,India,20.5937,78.9629,father trying find loved one say say something girl make noise man desperation leaf u sp
1623768921189785602,2023-02-09 19:40:53+00:00,2.0,2.0,United States,37.0902,-95.7129,japan earthquake planning building turkeyearthquake
1623767729768464386,2023-02-09 19:36:09+00:00,0.0,0.0,Turkey,38.9637,35.2433,sonny dear son heung min turkey recently struck big earthquake impact spread c
1623766841729359873,2023-02-09 19:32:37+00:00,0.0,0.0,Canada,56.1304,-106.3468,heartbreaking news may memory fortuna cenudio lu blessing praying safe discovery husba
1623766432445079558,2023-02-09 19:31:00+00:00,4.0,6.0,Germany,51.1657,10.4515,russian emercom hospital open earthquake victim turkey kahramanmaras turkey turkeyearthquake
1623765678997086208,2023-02-09 19:28:00+00:00,0.0,1.0,United States,37.0902,-95.7129,latest confusion footballer christian atsu safety turkey turkeyearthquake christianatsu
1623764661991604225,2023-02-09 19:23:58+00:00,0.0,0.0,United States,37.0902,-95.7129,latest confusion footballer christian atsu safety turkey turkeyearthquake christianatsu
1623763525687742465,2023-02-09 19:19:27+00:00,0.0,3.0,India,20.5937,78.9629,greek cartoonist ilias makris kathimerini gr say everything turkeyearthquake without using single
1623763146694590464,2023-02-09 19:17:56+00:00,0.0,1.0,India,20.5937,78.9629,ndrf team rescue year old indian girl rubble turkey indiablooms first portal digital news managem
1623761767636631552,2023-02-09 19:12:28+00:00,1.0,6.0,South Africa,-30.5595,22.9375,heart prayer go turkey syria really good group incredible work
1623759846259691520,2023-02-09 19:04:50+00:00,0.0,3.0,India,20.5937,78.9629,really proud ndrf turkey great response leading operationdost ndrf turkey turkeyearthquake
1623758882584637441,2023-02-09 19:01:00+00:00,1.0,8.0,Germany,51.1657,10.4515,funeral held earthquake victim gaziantep gaziantep turkey turkeyearthquake
1623757040714936320,2023-02-09 18:53:41+00:00,26.0,29.0,India,20.5937,78.9629,operationdost india st country reach turkeye hour need despite pakistan refused
1623756007485870080,2023-02-09 18:49:34+00:00,0.0,2.0,India,20.5937,78.9629,turkish woman hug woman officer indian army give peck earthquake affected area tur
1623755512146984960,2023-02-09 18:47:36+00:00,1.0,6.0,India,20.5937,78.9629,turkish woman hug woman officer indian army earthquake affected area turkey adgpi de
1623754989691891713,2023-02-09 18:45:32+00:00,5.0,7.0,India,20.5937,78.9629,nov nepal hit earthquake significant amp many smaller one rocked different part nov
1623754639882719232,2023-02-09 18:44:08+00:00,115.0,729.0,India,20.5937,78.9629,win photo year syria turkey turkeyquake turkeysyriaearthquake turquia turkiye
1623753235390427141,2023-02-09 18:38:33+00:00,4.0,5.0,United Kingdom,55.3781,-3.436,turkeyearthquake boy asks one islamichelptr team warm coat sock twin brother
1623752341131522049,2023-02-09 18:35:00+00:00,50.0,374.0,India,20.5937,78.9629,word hell turkey turkeyearthquake earthquake japon aysegul turkeyearthquake
1623752324421230599,2023-02-09 18:34:56+00:00,2.0,12.0,Turkey,38.9637,35.2433,camera recorded moment building collapsed adana second earthquake turkey
1623748564978487298,2023-02-09 18:20:00+00:00,0.0,0.0,India,20.5937,78.9629,middaynews turkish president recep tayyip erdogan wednesday admitted shortcoming earthquake respon
1623746290332110848,2023-02-09 18:10:58+00:00,1.0,1.0,India,20.5937,78.9629,turkish woman hug woman officer indian army give peck earthquake affected area tur
1623745643633324032,2023-02-09 18:08:23+00:00,0.0,6.0,India,20.5937,78.9629,beautiful moment turkish woman giving hug amp peck lady indianarmy officer earthquake af
1623745474795835392,2023-02-09 18:07:43+00:00,2.0,3.0,India,20.5937,78.9629,turkeyearthquake long road turkey hatay rescuer race time reach quake hit area india today
1623745139536527365,2023-02-09 18:06:23+00:00,3.0,3.0,Canada,56.1304,-106.3468,write fite snow mixed drizzle dust covered man hold hand daughter dying slowly
1623743783350284288,2023-02-09 18:01:00+00:00,0.0,3.0,Germany,51.1657,10.4515,rescuer pull year old child rubble hour earthquake turkey hatay hatay turkey
1623743538998530048,2023-02-09 18:00:02+00:00,0.0,1.0,India,20.5937,78.9629,middaynews photo major earthquake strike turkey syria many trapped turkeyearthquake syria worldnews
1623742833806176256,2023-02-09 17:57:13+00:00,5.0,17.0,India,20.5937,78.9629,year old nasreen brought rubble treated indian army hospital turkeyearthquake
1623742810058031106,2023-02-09 17:57:08+00:00,0.0,1.0,India,20.5937,78.9629,support turkeyearthquake turkey turkiye humanity
1623742480486379520,2023-02-09 17:55:49+00:00,8.0,18.0,India,20.5937,78.9629,hour year old young lady pulled alive earthquake rubble turkeyearthquake reporterdiary
1623742282473299968,2023-02-09 17:55:02+00:00,0.0,0.0,India,20.5937,78.9629,earthquake kill thousand turkey syria pray mercy sabr helpothers prayforturkeysyria
1623742281219207168,2023-02-09 17:55:02+00:00,0.0,0.0,India,20.5937,78.9629,turkeyearthquake india ndrf team rescue year old girl debris
1623741606024318977,2023-02-09 17:52:21+00:00,2.0,9.0,India,20.5937,78.9629,earthquake survivor sleeping street local thank india humanitarian assistance turkeyearthquake
1623741389552115712,2023-02-09 17:51:29+00:00,4.0,7.0,India,20.5937,78.9629,least people trapped building rubble rescue operation turkeyearthquake reporterdiary
1623741226934767617,2023-02-09 17:50:50+00:00,9.0,38.0,India,20.5937,78.9629,family search loved one rubble earthquake turkeyearthquake reporterdiary gauravcsawant
1623740162944679936,2023-02-09 17:46:37+00:00,2.0,12.0,India,20.5937,78.9629,drbeenatiwari another emotional moment earthquake affected turkey turkish kid thanking army doctor fo
1623739579101503488,2023-02-09 17:44:17+00:00,0.0,0.0,India,20.5937,78.9629,turkish woman hug woman officer indian army give peck earthquake affected area tur
1623737930597666821,2023-02-09 17:37:44+00:00,0.0,8.0,India,20.5937,78.9629,huge structure still hold many mystery le half city explored got part
1623737701282512897,2023-02-09 17:36:50+00:00,0.0,1.0,India,20.5937,78.9629,india care adgpi pmoindia narendramodi may god give strength people turkey bad time
1623736376045998080,2023-02-09 17:31:34+00:00,0.0,3.0,India,20.5937,78.9629,turkey earthquake pic turkish kid thanking indian army saving life stay strong turkey
1623734458615738370,2023-02-09 17:23:57+00:00,12.0,21.0,India,20.5937,78.9629,massive traffic jam road adana hatay ambulance emergency vehicle convoy carrying relief wor
1623734434452369409,2023-02-09 17:23:51+00:00,0.0,9.0,India,20.5937,78.9629,local victim earthquake kissing maj bheena tiwari yr old turkish kid thanking bheena ji saving life
1623734096076718082,2023-02-09 17:22:30+00:00,0.0,1.0,India,20.5937,78.9629,please know always thought prayer may inexhaustible devine mercy
1623734052372230144,2023-02-09 17:22:20+00:00,0.0,2.0,India,20.5937,78.9629,turkeysyriaearthquake death toll cross survivor struggle stay warm fed aftermath
1623170762277556226,2023-02-08 04:04:01+00:00,2.0,2.0,India,20.5937,78.9629,fact check old video japan indonesia wrongly shared footage turkey syria quake
1624102614890844160,2023-02-10 17:46:52+00:00,0.0,0.0,India,20.5937,78.9629,premier league make generous donation million turkey suria earthquake victim turkeyearthquake
1624102331418611713,2023-02-10 17:45:44+00:00,1.0,2.0,Turkey,38.9637,35.2433,cathedral antwerp belgium zwolle netherlands playing turkish national anthem solidarity victim
1624102142096343040,2023-02-10 17:44:59+00:00,1.0,8.0,India,20.5937,78.9629,say million people affect turkeyearthquake dost india step cnn news turkey siddhantvm
1624101814743314452,2023-02-10 17:43:41+00:00,0.0,1.0,France,46.6034,1.8883,join share helpsyria helpturkey turkeyearthquake syria earthquake
1624399498616221696,2023-02-11 13:26:35+00:00,0.0,0.0,Turkey,38.9637,35.2433,wish airbnb administrator start donation campaign earthquake victim turkey airbnb
1623248035886297091,2023-02-08 09:11:04+00:00,0.0,0.0,India,20.5937,78.9629,turkeyearthquake pregnant woman dy giving birth baby girl rubble prayforturkey
1623247785008205824,2023-02-08 09:10:05+00:00,1.0,1.0,India,20.5937,78.9629,rescue team found young syrian refugee rubble collapsed building southern turkish worker
1623247631857381378,2023-02-08 09:09:28+00:00,4.0,27.0,India,20.5937,78.9629,ravisinghka heading earthquake hit turkey help victim prayforturkey prayforsyria earthquake
1623247345365438464,2023-02-08 09:08:20+00:00,2.0,3.0,India,20.5937,78.9629,emotional picture brother sister supportive rubble earthquake hit turkey
1623229496370376704,2023-02-08 07:57:24+00:00,7.0,13.0,Turkey,38.9637,35.2433,entry lovely stunning also stated willing translate help rescu
1623219492892418048,2023-02-08 07:17:39+00:00,3.0,7.0,Turkey,38.9637,35.2433,day thank poland receive help world appreciare lot god bless
1623208700336021504,2023-02-08 06:34:46+00:00,0.0,0.0,India,20.5937,78.9629,middaynews death toll surpasses earthquake hit turkey syria expected rise earthquake
1623207624492855297,2023-02-08 06:30:30+00:00,0.0,3.0,India,20.5937,78.9629,earthquake cannot predicted thing world seismologist
1623193164935987201,2023-02-08 05:33:02+00:00,3.0,8.0,India,20.5937,78.9629,another miracle turkey little beyza year old rescued safe sound rubble h
1623186280992620544,2023-02-08 05:05:41+00:00,0.0,0.0,India,20.5937,78.9629,beg whole world god sake help u bad situation ten thousand people
1623184285384708097,2023-02-08 04:57:45+00:00,0.0,2.0,India,20.5937,78.9629,devastating visual earthquake affected region turkey earthquake earthquakeinturkey earthquaketurkey
1623173440869126144,2023-02-08 04:14:40+00:00,2.0,3.0,India,20.5937,78.9629,proud earthquake earthquake earthquakeinturkey earthquaketurkey earthquakeinsyria
1623172916342067200,2023-02-08 04:12:35+00:00,14.0,71.0,India,20.5937,78.9629,hour year old girl rescued rubble hatay province alhmdollah turkey syria
1623171580372328450,2023-02-08 04:07:16+00:00,0.0,1.0,India,20.5937,78.9629,emotional damage take serve rest life syrian girl prayforsyria
1624485228936036352,2023-02-11 19:07:14+00:00,0.0,2.0,India,20.5937,78.9629,baby survived hr rubble home hatay city turkey may god give good life
1624424075278917634,2023-02-11 15:04:14+00:00,0.0,3.0,United States,37.0902,-95.7129,let use power nfts support affected turkey earthquake created special nft
1624107138116091912,2023-02-10 18:04:50+00:00,51.0,530.0,Turkey,38.9637,35.2433,miracle hour year old muhammed rubble alive turkeyearthquake
1624104328985460736,2023-02-10 17:53:41+00:00,0.0,0.0,India,20.5937,78.9629,operationdost turkeyearthquake indianarmy indianairforce indiannavy great help indian government turkey
1624103840873320448,2023-02-10 17:51:44+00:00,1.0,5.0,India,20.5937,78.9629,russian serviceman assist eliminating consequence caused earthquake latakia aleppo hama
1624103377385684996,2023-02-10 17:49:54+00:00,4.0,4.0,Canada,56.1304,-106.3468,syriaearthquake turkiyeearthquake turkeyearthquake msf canada jwnickerson joined arlenebynonshow sh
1624103200071483429,2023-02-10 17:49:11+00:00,1.0,3.0,United Kingdom,55.3781,-3.436,sending love prayer affected devastating earthquake turkey syria heart go
1624103124947599361,2023-02-10 17:48:54+00:00,4.0,5.0,India,20.5937,78.9629,breakingnews turkeyearthquake ndrf team turkish army rescue year old girl collapsed structure
1624521200708816896,2023-02-11 21:30:11+00:00,0.0,0.0,India,20.5937,78.9629,oh turkey heart ache face immense pain hardship wish could bear
1624539037280215040,2023-02-11 22:41:03+00:00,0.0,0.0,United States,37.0902,-95.7129,earthquake central turkey earthquake earthquaketurkey
1624538470675894275,2023-02-11 22:38:48+00:00,0.0,0.0,United States,37.0902,-95.7129,earthquake eastern mediterranean km northeast famagusta cyprus earthquake earthquaketurkey
1624530377011257351,2023-02-11 22:06:38+00:00,0.0,1.0,United States,37.0902,-95.7129,earthquake turkey icmeler golyaka duzce earthquake earthquaketurkey
1624529491669155840,2023-02-11 22:03:07+00:00,0.0,0.0,Germany,51.1657,10.4515,supportturkey survivor urgently need safety medical aid shelter blanket food please raise awarene
1624524683784646658,2023-02-11 21:44:01+00:00,4.0,17.0,Turkey,38.9637,35.2433,earthquaketurkey grateful everyone helped u world leave u alone thi
1624524181512548354,2023-02-11 21:42:01+00:00,0.0,1.0,United States,37.0902,-95.7129,earthquake eastern turkey earthquake earthquaketurkey
1624519431433904129,2023-02-11 21:23:09+00:00,0.0,0.0,Italy,41.8719,12.5674,unusual two large earthquake happening within hour turkey earthquake ope
1624512715648630786,2023-02-11 20:56:28+00:00,0.0,0.0,Turkey,38.9637,35.2433,stephenking lot narrative turkey coming year earthquaketurkey
1624511588161003521,2023-02-11 20:51:59+00:00,0.0,0.0,France,46.6034,1.8883,earthquaketurkey strange yet attributed turkey syria earthquake russia called putin act terror
1624510421053964302,2023-02-11 20:47:20+00:00,1.0,0.0,Turkey,38.9637,35.2433,netherlands based worker party turkey foundation p vakf accepting donation container city
1624507923052347393,2023-02-11 20:37:25+00:00,1.0,1.0,Turkey,38.9637,35.2433,sorrow photo ever seen earthquaketurkey
1624503429404958721,2023-02-11 20:19:34+00:00,1.0,1.0,Canada,56.1304,-106.3468,cat showed way wreckage saved family owned dog refuse taken
1624494494090514434,2023-02-11 19:44:03+00:00,0.0,0.0,Turkey,38.9637,35.2433,want toilet trailer hygiene product earthquake zone solo selpak papia tr familiaturkiye
